api_provider,endpoint_type,auth_method,app_category,region,daily_requests,avg_latency_ms,error_rate,payload_size_kb,success_rate,peak_hour_calls,retry_count
OpenAI,storage,IAM_Role,mobile_app,eu-central-1,1222,373.5996494724878,0.1328417197339502,11.362955070972106,0.957572076077147,82,2
Stripe,chat_completion,JWT,data_pipeline,us-east-1,1148,236.99494858785187,0.16278314589194678,80.98268401237567,0.9362031781454154,77,3
OpenAI,auth,API_Key,mobile_app,eu-central-1,1211,210.93472014653716,0.08889908840151038,6.8727798179021455,0.9304180679665394,88,3
OpenAI,compute,JWT,web_app,us-east-1,1251,224.24673645908945,0.11624861463728928,4.30928256822595,0.9384124574431372,87,3
AWS,compute,OAuth,data_pipeline,us-west-2,1186,309.31365089855547,0.029155428078613974,24.162674431933393,0.9487359363328083,100,0
OpenAI,payments,IAM_Role,web_app,us-east-1,1237,422.20952675570027,0.04550538678777654,44.3805496667992,0.997356621361486,78,4
AWS,auth,API_Key,data_pipeline,us-west-2,1213,256.2315834720641,0.01029959611615713,3.0847046450186855,0.9868490538729762,74,2
AWS,payments,IAM_Role,data_pipeline,ap-south-1,1167,282.78694402316034,0.03893298487292391,5.286813898898307,0.9470796048983592,88,2
OpenAI,embeddings,IAM_Role,backend_service,us-east-1,1195,331.22028406474476,0.04951430797578398,19.80938055861502,0.9630617987441815,85,1
OpenAI,compute,JWT,web_app,eu-central-1,1219,266.0713474758137,0.022754929842093503,65.74564035288736,0.9454749285260613,68,1
Stripe,payments,API_Key,data_pipeline,ap-south-1,1226,269.94120224798183,0.17530561302026137,10.970600248884448,0.9640493397512899,80,2
Stripe,chat_completion,IAM_Role,data_pipeline,ap-south-1,1208,242.6242205971201,0.05888217336193809,47.31844547642261,0.9938118983742067,85,6
Stripe,embeddings,API_Key,web_app,us-east-1,1166,382.658544171426,0.06980088647879297,17.874226298021856,0.9204338649585301,74,0
OpenAI,chat_completion,OAuth,web_app,us-east-1,1205,291.01948811465184,0.09322869340239257,12.274981740143557,0.9250674752353977,77,0
OpenAI,storage,JWT,mobile_app,eu-central-1,1193,203.63456389848778,0.06028323747633399,29.366912242629407,0.9552279295954677,99,4
AWS,chat_completion,API_Key,mobile_app,us-east-1,1204,220.478351596984,0.0709681388748634,11.303652006503704,0.9222392367546497,75,5
Stripe,auth,IAM_Role,web_app,us-west-2,1239,319.88454276634957,0.18421305150977388,73.72595305153023,0.9365637420899838,92,3
Stripe,payments,IAM_Role,web_app,us-east-1,1228,221.90254933617206,0.07944370008176058,116.01514605797193,0.9240656435704688,73,2
OpenAI,payments,JWT,mobile_app,us-west-2,1170,162.39781902741493,0.03626345817936232,20.989062498084827,0.9353541716391133,78,2
OpenAI,embeddings,JWT,backend_service,eu-central-1,1246,234.38299953842852,0.24742897686582027,28.661733054614604,0.9628216885440403,86,2
Stripe,chat_completion,IAM_Role,mobile_app,us-east-1,1182,310.31264130322387,0.18877253252252363,76.41738600809302,0.9524064326319676,56,1
AWS,auth,API_Key,data_pipeline,eu-central-1,1247,122.06121397025863,0.060562619908087534,90.75518210403669,0.9252818937196251,81,2
AWS,payments,JWT,web_app,us-west-2,1193,372.6764480845254,0.07241778250362943,41.94581923461818,0.9633092263143876,83,1
OpenAI,compute,OAuth,data_pipeline,eu-central-1,1153,259.38835621625134,0.2004175464016964,15.73347846512107,0.9763955650578493,79,4
AWS,chat_completion,OAuth,data_pipeline,eu-central-1,1181,221.52179254701602,0.09785105064171118,56.090987342231216,0.9880242806358177,87,1
OpenAI,chat_completion,API_Key,web_app,eu-central-1,1156,227.6815929856877,0.06287799523307347,46.92700006912676,0.9498319073633992,72,3
AWS,embeddings,JWT,mobile_app,us-east-1,1235,351.8166615375583,0.13529000907132185,51.54536740454802,0.9207093656269336,66,1
Stripe,embeddings,JWT,web_app,us-west-2,1131,180.18550520785197,0.022928189041335877,63.09821151776805,0.9732480853935719,79,1
Stripe,embeddings,OAuth,web_app,us-east-1,1159,116.51709538820512,0.06681535529128042,22.636025994170655,0.964940363873329,93,1
OpenAI,auth,API_Key,data_pipeline,us-east-1,1225,156.82602658996245,0.17132144199934987,57.66683062677338,0.9409563127146428,85,1
Stripe,embeddings,OAuth,mobile_app,us-east-1,1176,205.6032839653664,0.15223848556855357,16.404618520124586,0.9886547097795513,75,1
Stripe,compute,OAuth,web_app,ap-south-1,1243,119.79127160013994,0.11821264897523948,55.41873997273431,0.9816209831450632,69,1
Stripe,storage,OAuth,data_pipeline,us-east-1,1192,211.72749380509043,0.06598830563991104,45.748798765556565,0.9624613670141544,92,1
Stripe,auth,API_Key,mobile_app,us-west-2,1187,213.50816152497066,0.0956752865231725,87.22463755910653,0.986078322238693,77,2
Stripe,auth,JWT,web_app,eu-central-1,1232,266.32863873302955,0.08240055985760697,10.7184685544882,0.9984252290223349,73,3
AWS,auth,OAuth,backend_service,eu-central-1,1163,180.3764382349769,0.15535902470578286,88.45474960393796,0.9958940365897825,85,1
OpenAI,compute,JWT,mobile_app,eu-central-1,1224,194.63000254335662,0.031985966161697646,13.646465272586655,0.9986580572842445,97,3
AWS,embeddings,API_Key,mobile_app,eu-central-1,1203,143.80152528476154,0.1747591120554481,61.357719480394124,0.9691075564537559,76,2
OpenAI,payments,OAuth,web_app,us-east-1,1123,329.1693106667268,0.07271844274821346,53.09152390972475,0.9737815999848453,79,2
OpenAI,embeddings,IAM_Role,web_app,ap-south-1,1159,275.99543037416015,0.025637759695041375,42.983237939867145,0.9545697701342156,82,2
OpenAI,auth,IAM_Role,web_app,us-east-1,1174,282.5355411431084,0.20774313979354003,65.01157338851739,0.9317957895863684,92,5
Stripe,chat_completion,OAuth,data_pipeline,ap-south-1,1319,346.0094622019809,0.014023399348183856,11.399685927221048,0.9862198131830038,81,2
AWS,auth,OAuth,web_app,ap-south-1,1163,367.1488942551834,0.0841458355487486,31.100144715273426,0.92086669940896,79,2
Stripe,auth,JWT,backend_service,us-east-1,1217,385.35892171443186,0.07997201776679302,20.931744007688643,0.9552650037345636,84,4
AWS,compute,OAuth,backend_service,us-east-1,1131,130.3105432467707,0.01835451420377545,26.330195032854103,0.9376896073457828,74,8
AWS,payments,API_Key,web_app,us-west-2,1175,120.59395406733981,0.09209789236411495,15.742433613777367,0.9255106105557556,81,2
OpenAI,payments,JWT,backend_service,us-east-1,1204,197.2469922753568,0.022520075506198257,82.09300315489281,0.9809435735683099,71,5
Stripe,compute,IAM_Role,backend_service,us-east-1,1177,198.12438716431575,0.18552065017998248,26.198683171289655,0.9450917655458569,76,3
AWS,payments,IAM_Role,backend_service,us-west-2,1214,349.5982495733178,0.03473226417081771,12.486673238955955,0.9351171816762246,81,2
AWS,payments,JWT,web_app,eu-central-1,1243,246.44713039408632,0.04421014282724127,7.048567449735201,0.9487875000684987,89,2
OpenAI,compute,IAM_Role,data_pipeline,eu-central-1,1158,246.4743204237911,0.04456789856118682,23.58710075350809,0.9701174423148816,82,0
AWS,embeddings,IAM_Role,web_app,us-west-2,1195,344.58860061016003,0.049708210447626126,32.65152556363169,0.9953590066360732,83,2
Stripe,chat_completion,IAM_Role,data_pipeline,us-west-2,1206,275.20217240138163,0.10002557251540825,30.09511352537389,0.9607587463618207,81,1
OpenAI,auth,IAM_Role,web_app,eu-central-1,1186,305.5776894496719,0.05313597781723594,97.12348697275901,0.9493307879648489,80,2
AWS,embeddings,OAuth,web_app,ap-south-1,1235,93.98142168626552,0.18116845014149616,19.871853820235003,0.9230413263251848,75,1
OpenAI,compute,IAM_Role,web_app,us-west-2,1154,357.2698581611612,0.11578928918840238,18.023774247034424,0.968613937009334,82,6
Stripe,embeddings,API_Key,mobile_app,eu-central-1,1251,188.93964477013213,0.0724340640674676,35.30322890144439,0.9370030591566906,77,4
Stripe,chat_completion,OAuth,web_app,eu-central-1,1260,79.66961407967293,0.17968707237196713,82.4272102020778,0.928309397363855,81,2
OpenAI,payments,JWT,backend_service,ap-south-1,1184,285.8159855554758,0.09667855784369556,34.37696960402752,0.9844837285652396,69,1
OpenAI,chat_completion,JWT,data_pipeline,us-west-2,1209,284.41535178898926,0.09097335248425222,25.76392051358995,0.9925321792252552,84,3
Stripe,auth,JWT,backend_service,eu-central-1,1202,375.6025256421722,0.09221125007770782,42.26041080536355,0.962349360502525,79,0
Stripe,chat_completion,IAM_Role,data_pipeline,us-west-2,1223,241.24240357202777,0.14795907140146283,79.99147829346518,0.933676981739577,64,2
AWS,payments,API_Key,mobile_app,us-east-1,1176,291.820125645594,0.028920622253066273,12.303561384938336,0.9818257906744298,72,1
AWS,compute,API_Key,backend_service,us-east-1,1201,250.63390049967379,0.18572871655360085,48.27391299232933,0.9811119642660536,67,2
AWS,embeddings,IAM_Role,mobile_app,ap-south-1,1161,272.6839728578673,0.020724235351594438,114.3718827692272,0.9799725652027097,93,1
AWS,auth,API_Key,mobile_app,us-east-1,1209,296.0661302841919,0.010802556504374585,38.70176556621447,0.9235197808300775,80,3
AWS,embeddings,API_Key,mobile_app,us-east-1,1145,204.96869615510317,0.06523585059127368,18.2013229487805,0.9475257327533707,104,5
OpenAI,auth,API_Key,mobile_app,ap-south-1,1197,214.17572562153265,0.07152698507825785,39.69133583491914,0.9613351666371226,71,2
OpenAI,embeddings,OAuth,web_app,ap-south-1,1232,248.42889558329784,0.0781085638756222,27.121632647808838,0.9870937614217301,87,1
Stripe,storage,JWT,mobile_app,us-west-2,1160,237.2171976465612,0.09134655235881249,6.109440158562536,0.9401250143248417,92,4
AWS,compute,JWT,data_pipeline,ap-south-1,1185,254.1484102309598,0.11527042564937758,25.305635135154144,0.9728151212970937,91,2
AWS,storage,JWT,web_app,us-east-1,1189,325.16285121739776,0.10671218826097911,98.96913653319561,0.9886343537204614,73,0
Stripe,compute,JWT,web_app,ap-south-1,1193,378.1413153848225,0.029287276188480694,53.82702638086046,0.9830316232682966,77,4
AWS,chat_completion,OAuth,backend_service,us-west-2,1229,206.40235061134823,0.0535010156848635,16.90769193975486,0.9382390993293575,89,2
OpenAI,payments,OAuth,web_app,us-west-2,1215,243.91141421614665,0.030392416180997965,19.495879620065736,0.930654982593983,62,4
Stripe,embeddings,OAuth,mobile_app,us-east-1,1155,386.3039893919074,0.13063595221791216,22.443386257906766,0.993860011065935,86,2
OpenAI,embeddings,JWT,web_app,eu-central-1,1156,156.03557560057692,0.14362963909917578,34.07521686197927,0.9291037192482985,79,4
OpenAI,auth,OAuth,backend_service,us-west-2,1229,185.8835489991568,0.09312280791763589,149.50349372227456,0.9853534059602091,74,2
OpenAI,embeddings,IAM_Role,mobile_app,ap-south-1,1222,268.05001974075645,0.15225968142003365,51.954389524366384,0.9333152757589968,69,0
AWS,embeddings,IAM_Role,mobile_app,us-east-1,1175,361.7585610369906,0.011223564014928444,10.513592868234479,0.9430233437774544,69,1
AWS,storage,JWT,backend_service,us-east-1,1179,191.4533409304981,0.06828007733821025,5.560272175123131,0.933113397088419,82,3
AWS,storage,API_Key,mobile_app,us-west-2,1140,205.83502481805357,0.010512718536295346,58.98591589222379,0.9754363397224675,81,2
OpenAI,payments,JWT,mobile_app,ap-south-1,1219,192.5964814060544,0.08252007373335593,34.015190350648595,0.9723794243506741,94,3
Stripe,compute,OAuth,web_app,us-east-1,1288,207.20666916948892,0.12745100245054927,20.073726454983106,0.9312302716875697,88,1
OpenAI,auth,IAM_Role,web_app,eu-central-1,1212,256.2824095341889,0.09515636276182343,32.833605112113965,0.9843204335537515,88,5
AWS,compute,IAM_Role,web_app,us-east-1,1206,260.91460024663877,0.11289664018012321,49.48570700540071,0.9697886647382085,71,2
Stripe,compute,OAuth,backend_service,us-east-1,1147,254.6219710795366,0.06680300126507337,37.40133736249889,0.9588573245921551,82,4
Stripe,compute,IAM_Role,web_app,eu-central-1,1163,265.8657396272552,0.28726982930261324,25.27190401051204,0.9838264262371843,74,1
Stripe,compute,IAM_Role,mobile_app,us-west-2,1233,196.6850178672624,0.11362976637738964,49.3844968849396,0.964523886713954,101,3
OpenAI,chat_completion,OAuth,mobile_app,us-east-1,1203,284.3465812409617,0.06532259660432899,40.89142223728238,0.9951569927950019,80,1
AWS,payments,API_Key,web_app,us-east-1,1207,239.5801846366645,0.03384730373712513,103.7846637185103,0.9967661984409082,74,1
Stripe,storage,IAM_Role,web_app,eu-central-1,1183,303.1668111563506,0.08519936869398347,17.19437644410415,0.9955484353400972,86,1
AWS,payments,IAM_Role,backend_service,us-east-1,1236,190.2661005403576,0.12450229572384812,62.37953470986628,0.9917533730762559,86,3
OpenAI,payments,IAM_Role,backend_service,us-west-2,1219,245.60672988449085,0.08358025857410406,68.20130792377047,0.9545156511546911,94,0
OpenAI,compute,API_Key,data_pipeline,eu-central-1,1231,160.2933098038373,0.012758082095173607,11.51377574402799,0.9530607335109607,78,3
OpenAI,payments,OAuth,web_app,us-east-1,1239,248.19050369297872,0.12461934740642369,25.75461202294553,0.9939860920443873,77,2
OpenAI,chat_completion,JWT,backend_service,us-east-1,1194,214.50648839076285,0.12893726726681043,64.5746708030205,0.9871631449152617,73,3
Stripe,embeddings,API_Key,data_pipeline,us-east-1,1159,244.33480571600666,0.1293850938285664,100.20419361214051,0.9493011995482815,87,4
OpenAI,embeddings,JWT,mobile_app,ap-south-1,1145,315.1812120859472,0.05344406288199657,6.652034119488218,0.9611925908560541,65,0
OpenAI,compute,IAM_Role,data_pipeline,ap-south-1,1205,237.14120753616436,0.0799999817266318,14.02438193688242,0.9513895508825762,88,3
Stripe,compute,IAM_Role,data_pipeline,eu-central-1,1223,350.31028477280717,0.14232357804523188,16.58066616522724,0.9916369794051823,71,1
Stripe,storage,IAM_Role,data_pipeline,eu-central-1,1176,394.0444249508719,0.2459374928120148,83.78139809323459,0.9368993332161426,78,0
AWS,auth,API_Key,web_app,eu-central-1,1144,312.76505312464536,0.04626686920487025,4.914525867950542,0.9313607240892594,64,2
AWS,payments,OAuth,backend_service,us-west-2,1198,219.07613914941766,0.09956910366217218,16.262515450751543,0.9957070456528049,81,1
AWS,embeddings,JWT,web_app,ap-south-1,1239,375.9858173758929,0.03724956377133832,23.589985255435437,0.9844296214321444,77,1
OpenAI,chat_completion,IAM_Role,web_app,ap-south-1,1165,289.59849447116886,0.19326023488422966,59.22841767117603,0.9205211020717512,71,3
OpenAI,payments,IAM_Role,data_pipeline,ap-south-1,1219,196.10536382953632,0.13621221777424966,29.905634104926776,0.9708510225201243,76,5
AWS,payments,IAM_Role,data_pipeline,us-west-2,1245,233.44981309884867,0.04902111006927214,13.853821998030867,0.9657539884445769,87,1
AWS,embeddings,JWT,data_pipeline,eu-central-1,1175,226.26354471695146,0.06899454529108213,4.219780580742789,0.9511842116223935,88,2
AWS,payments,IAM_Role,data_pipeline,us-west-2,1229,225.71162834536128,0.10329297286466037,86.98587712641752,0.9509135740721779,73,3
Stripe,compute,JWT,data_pipeline,us-west-2,1169,152.40947866759453,0.18562288617888875,4.5353051317853375,0.925846282619817,78,1
OpenAI,chat_completion,IAM_Role,backend_service,us-west-2,1144,211.64926457651234,0.026986473106260626,15.945877882401254,0.9969992274950725,80,2
Stripe,payments,IAM_Role,backend_service,us-west-2,1178,199.48681821174202,0.061876141627563885,28.50851384805729,0.9926312249134336,71,2
AWS,compute,API_Key,backend_service,ap-south-1,1227,265.8422914802354,0.1135995347271431,22.230098712783928,0.9778722423777432,82,4
Stripe,compute,IAM_Role,web_app,ap-south-1,1165,251.12054365188183,0.060448376223818025,62.29180565344073,0.9796156945757042,74,6
Stripe,auth,JWT,backend_service,us-west-2,1180,216.75926194741584,0.08994673898625467,11.907687271565663,0.9239692937627636,86,2
OpenAI,chat_completion,IAM_Role,web_app,eu-central-1,1225,300.9168668235124,0.10289613785086887,44.86191719958596,0.9706785884303469,88,1
OpenAI,compute,IAM_Role,mobile_app,ap-south-1,1197,220.1731144651502,0.023443908506497257,44.796914209236,0.9711264111045516,76,2
OpenAI,storage,API_Key,mobile_app,us-west-2,1160,356.55780577946854,0.06473876121440146,92.54966284269456,0.9468270378039062,73,2
AWS,auth,API_Key,mobile_app,eu-central-1,1199,238.14937787827498,0.07433408968412317,1.1563191799286783,0.9978731703611454,92,3
Stripe,auth,IAM_Role,backend_service,eu-central-1,1209,252.74830642605,0.12589466460222437,28.99915013662195,0.9892745765393922,78,4
OpenAI,storage,OAuth,backend_service,us-west-2,1222,299.6061209798335,0.1473702378558858,37.54184563201383,0.9923952058023223,87,0
AWS,storage,OAuth,data_pipeline,ap-south-1,1176,119.36081725600272,0.09602729254693453,10.520737735049618,0.9614224311217965,78,1
OpenAI,embeddings,IAM_Role,backend_service,eu-central-1,1189,245.9929628023144,0.12566030326280378,27.10999749191343,0.9260818415403906,86,2
OpenAI,embeddings,API_Key,mobile_app,ap-south-1,1263,246.07996365575508,0.23854766804746547,61.04456407486541,0.9979643786876569,85,1
AWS,compute,API_Key,mobile_app,us-east-1,1197,115.45819821899977,0.12017062811706523,19.562783838485302,0.9522997932254796,80,3
AWS,storage,API_Key,mobile_app,us-east-1,1217,148.02084177880002,0.06691323373501648,16.23320151072035,0.9252763554890702,76,2
OpenAI,embeddings,IAM_Role,backend_service,eu-central-1,1209,226.66686562384677,0.13244655141428707,16.588945828748255,0.9710731700910658,90,1
OpenAI,embeddings,JWT,web_app,us-west-2,1204,145.06531588274638,0.08426355781245781,23.792351517327276,0.9341110125827674,80,2
Stripe,embeddings,OAuth,data_pipeline,ap-south-1,1163,299.53831088852314,0.07068825767388308,46.742203267279535,0.9747655408369827,85,5
Stripe,chat_completion,OAuth,mobile_app,us-east-1,1180,300.77250363313476,0.15171835954336374,44.028984269365196,0.9375321419097246,87,1
AWS,payments,OAuth,mobile_app,ap-south-1,1153,263.7827307631092,0.023402338808860373,7.5818300545973925,0.9779539119616044,76,7
Stripe,payments,JWT,backend_service,ap-south-1,1282,200.28014040868044,0.1993433837991501,109.75527332719395,0.9951009835244528,63,2
AWS,auth,OAuth,web_app,ap-south-1,1184,213.55445649514166,0.048226446479270636,24.929130287451578,0.9515523470610091,96,0
Stripe,embeddings,IAM_Role,mobile_app,us-east-1,1149,147.60854998917355,0.06261034429213891,15.388982146951856,0.9211556964582095,88,1
