date,day,month,day_of_week,weekend,time,hour,time_period,rush_hour,booking_status,vehicle_type,pickup_location,drop_location,booking_value,booking_val_per_km,ride_distance,High_value_booking,long_ride,payment_method
2024-04-28,28,4,6,1,1900-01-01 19:01:19,19,,1,Completed,Auto,Rohini_East,Saket_A_Block,607.0,38.39342188488298,15.81,1,0,Cash
2024-11-27,27,11,2,0,1900-01-01 18:44:22,18,,1,Completed,Auto,Raj_Nagar_Extension,Dlf_City_Court,560.0,20.267824828085416,27.63,0,0,Upi
2024-01-10,10,1,2,0,1900-01-01 21:24:25,21,,0,Incomplete,Auto,Vasant_Kunj,Kaushambi,370.0,34.774436090225564,10.64,1,0,Cash
2024-01-26,26,1,4,0,1900-01-01 16:15:47,16,,1,No_Driver_Found,Bike,Nawada,Shahdara,,,,0,0,No_Payment
2024-09-12,12,9,3,0,1900-01-01 05:46:09,5,,0,Cancelled_By_Driver,Auto,Mayur_Vihar,Mandi_House,,,,0,0,No_Payment
2024-08-23,23,8,4,0,1900-01-01 18:06:28,18,,1,Cancelled_By_Customer,Bike,Paharganj,Manesar,,,,0,0,No_Payment
2024-01-19,19,1,4,0,1900-01-01 17:27:35,17,,1,No_Driver_Found,Go_Mini,Narsinghpur,Munirka,,,,0,0,No_Payment
2024-09-05,5,9,3,0,1900-01-01 14:18:33,14,,1,Completed,Bike,Central_Secretariat,Laxmi_Nagar,482.0,64.35246995994659,7.49,1,0,Cash
2024-06-26,26,6,2,0,1900-01-01 18:29:37,18,,1,Completed,Ebike,Mundka,Shastri_Nagar,395.0,61.71875,6.4,1,0,Upi
2024-07-25,25,7,3,0,1900-01-01 08:50:19,8,,0,Completed,Bike,Ito,Vinobapuri,529.0,21.25351546805946,24.89,0,0,Cash
2024-08-01,1,8,3,0,1900-01-01 15:40:14,15,,1,Completed,Go_Sedan,Sohna_Road,Saket,434.0,147.1186440677966,2.95,1,0,Uber_Wallet
2024-02-26,26,2,0,0,1900-01-01 22:11:55,22,,0,Completed,Auto,Model_Town,Delhi_Gate,546.0,12.082319097145387,45.19,0,1,Credit_Card
2024-04-18,18,4,3,0,1900-01-01 22:40:39,22,,0,Completed,Auto,Patel_Chowk,Gtb_Nagar,57.0,1.5680880330123796,36.35,0,0,Upi
2024-03-31,31,3,6,1,1900-01-01 07:15:57,7,,0,Completed,Go_Mini,Subhash_Nagar,Bahadurgarh,410.0,10.761154855643044,38.1,0,0,Credit_Card
2024-07-10,10,7,2,0,1900-01-01 16:04:36,16,,1,Cancelled_By_Customer,Go_Mini,Greater_Kailash,Palam_Vihar,,,,0,0,No_Payment
2024-04-28,28,4,6,1,1900-01-01 16:34:32,16,,1,Completed,Go_Mini,Indirapuram,Nehru_Place,696.0,16.840067747398983,41.33,0,1,Cash
2024-04-19,19,4,4,0,1900-01-01 14:09:41,14,,1,Cancelled_By_Driver,Ebike,Dlf_City_Court,Basai_Dhankot,,,,0,0,No_Payment
2024-11-14,14,11,3,0,1900-01-01 16:23:12,16,,1,Completed,Premier_Sedan,Noida_Sector_18,Dlf_City_Court,76.0,2.4723487312947303,30.74,0,0,Upi
2024-09-09,9,9,0,0,1900-01-01 12:26:13,12,,0,Completed,Uber_Xl,Pataudi_Chowk,Old_Gurgaon,220.0,6.817477533312673,32.27,0,0,Cash
2024-10-27,27,10,6,1,1900-01-01 11:22:12,11,,0,Completed,Auto,Patel_Chowk,Rohini_West,989.0,22.719963243739947,43.53,0,1,Cash
2024-12-20,20,12,4,0,1900-01-01 06:04:11,6,,0,Completed,Auto,Dilshad_Garden,Ashok_Park_Main,761.0,26.478775226165624,28.74,1,0,Upi
2024-08-14,14,8,2,0,1900-01-01 17:50:38,17,,1,Completed,Go_Mini,Delhi_Gate,Uttam_Nagar,345.0,10.32934131736527,33.4,0,0,Credit_Card
2024-08-16,16,8,4,0,1900-01-01 09:03:11,9,,0,Completed,Bike,Adarsh_Nagar,Paschim_Vihar,717.0,30.905172413793103,23.2,1,0,Upi
2024-03-22,22,3,4,0,1900-01-01 03:32:19,3,,0,Incomplete,Go_Sedan,Kashmere_Gate_Isbt,Dlf_Phase_3,684.0,427.5,1.6,1,0,Upi
2024-12-30,30,12,0,0,1900-01-01 13:55:44,13,,0,Completed,Uber_Xl,Paschim_Vihar,Rohini_East,520.0,12.868101954961645,40.41,0,1,Debit_Card
2024-03-05,5,3,1,0,1900-01-01 14:04:48,14,,1,Completed,Premier_Sedan,Okhla,Bhikaji_Cama_Place,595.0,18.352868599629858,32.42,0,0,Upi
2024-07-08,8,7,0,0,1900-01-01 00:50:30,0,,0,Cancelled_By_Driver,Bike,Laxmi_Nagar,Sohna_Road,,,,0,0,No_Payment
2024-04-21,21,4,6,1,1900-01-01 19:22:58,19,,1,Incomplete,Ebike,Model_Town,Rohini_East,1060.0,58.337919647771045,18.17,1,0,Upi
2024-04-25,25,4,3,0,1900-01-01 19:49:35,19,,1,Completed,Bike,Sikanderpur,Badshahpur,645.0,36.83609366076527,17.51,1,0,Upi
2024-08-11,11,8,6,1,1900-01-01 13:40:09,13,,0,Cancelled_By_Driver,Go_Mini,Ardee_City,Faridabad_Sector_15,,,,0,0,No_Payment
2024-06-18,18,6,1,0,1900-01-01 12:46:15,12,,0,Completed,Go_Sedan,Raj_Nagar_Extension,Ramesh_Nagar,182.0,5.721471235460547,31.81,0,0,Cash
2024-08-05,5,8,0,0,1900-01-01 16:47:27,16,,1,Completed,Go_Sedan,Rohini_East,Central_Secretariat,569.0,12.098660429513076,47.03,0,1,Cash
2024-08-17,17,8,5,1,1900-01-01 11:06:30,11,,0,Completed,Auto,Sonipat,Samaypur_Badli,607.0,13.950815904389795,43.51,0,1,Cash
2024-04-19,19,4,4,0,1900-01-01 14:55:32,14,,1,Completed,Premier_Sedan,Rohini,Ito,480.0,152.38095238095238,3.15,1,0,Cash
2024-07-18,18,7,3,0,1900-01-01 18:03:34,18,,1,Cancelled_By_Driver,Auto,Anand_Vihar,Ina_Market,,,,0,0,No_Payment
2024-03-20,20,3,2,0,1900-01-01 23:27:58,23,,0,Completed,Auto,Karol_Bagh,Pulbangash,541.0,20.77572964669739,26.04,0,0,Upi
2024-04-12,12,4,4,0,1900-01-01 18:53:08,18,,1,Completed,Auto,Janakpuri,Subhash_Nagar,823.0,34.348914858096826,23.96,1,0,Debit_Card
2024-01-05,5,1,4,0,1900-01-01 16:05:25,16,,1,Cancelled_By_Customer,Bike,Narsinghpur,Udyog_Vihar,,,,0,0,No_Payment
2024-01-27,27,1,5,1,1900-01-01 16:59:23,16,,1,Completed,Auto,Sultanpur,Kirti_Nagar,698.0,17.007797270955166,41.04,0,1,Cash
2024-11-11,11,11,0,0,1900-01-01 21:55:21,21,,0,Completed,Go_Mini,Gtb_Nagar,Rajouri_Garden,324.0,29.752066115702476,10.89,1,0,Upi
2024-03-03,3,3,6,1,1900-01-01 03:52:45,3,,0,Cancelled_By_Driver,Bike,Vishwavidyalaya,Shivaji_Park,,,,0,0,No_Payment
2024-01-04,4,1,3,0,1900-01-01 20:14:50,20,,1,Completed,Auto,Khandsa,Sarojini_Nagar,59.0,2.4239934264585044,24.34,0,0,Upi
2024-01-09,9,1,1,0,1900-01-01 16:09:18,16,,1,Cancelled_By_Driver,Auto,Inderlok,Rohini_East,,,,0,0,No_Payment
2024-02-19,19,2,0,0,1900-01-01 09:25:56,9,,0,Cancelled_By_Driver,Go_Mini,Khan_Market,Karkarduma,,,,0,0,No_Payment
2024-12-02,2,12,0,0,1900-01-01 16:47:43,16,,1,Cancelled_By_Customer,Auto,Badshahpur,Rajouri_Garden,,,,0,0,No_Payment
2024-04-15,15,4,0,0,1900-01-01 20:32:11,20,,1,Completed,Premier_Sedan,Yamuna_Bank,Ramesh_Nagar,1397.0,29.965679965679968,46.62,1,1,Upi
2024-09-07,7,9,5,1,1900-01-01 16:24:19,16,,1,Incomplete,Auto,Vinobapuri,Noida_Extension,966.0,113.38028169014085,8.52,1,0,Cash
2024-02-16,16,2,4,0,1900-01-01 09:00:13,9,,0,Completed,Auto,Palam_Vihar,Huda_City_Centre,428.0,15.816703621581672,27.06,0,0,Debit_Card
2024-06-19,19,6,2,0,1900-01-01 11:50:00,11,,0,Completed,Bike,Gwal_Pahari,Akshardham,246.0,31.257941550190598,7.87,1,0,Credit_Card
2024-09-01,1,9,6,1,1900-01-01 11:54:01,11,,0,Incomplete,Premier_Sedan,Noida_Sector_18,Basai_Dhankot,1595.0,180.42986425339367,8.84,1,0,Upi
2024-11-30,30,11,5,1,1900-01-01 16:32:04,16,,1,Completed,Bike,Vasant_Kunj,Tughlakabad,673.0,52.37354085603113,12.85,1,0,Debit_Card
2024-07-31,31,7,2,0,1900-01-01 17:39:44,17,,1,No_Driver_Found,Go_Mini,Sikanderpur,Azadpur,,,,0,0,No_Payment
2024-01-06,6,1,5,1,1900-01-01 22:24:29,22,,0,Completed,Uber_Xl,Subhash_Chowk,Tughlakabad,494.0,37.226827430293895,13.27,1,0,Upi
2024-05-14,14,5,1,0,1900-01-01 08:17:49,8,,0,Completed,Uber_Xl,Vatika_Chowk,Huda_City_Centre,349.0,15.685393258426966,22.25,0,0,Uber_Wallet
2024-12-04,4,12,2,0,1900-01-01 21:51:11,21,,0,No_Driver_Found,Auto,Chandni_Chowk,Tis_Hazari,,,,0,0,No_Payment
2024-07-18,18,7,3,0,1900-01-01 17:17:35,17,,1,Completed,Auto,Udyog_Vihar,Munirka,55.0,1.8437814280925244,29.83,0,0,Cash
2024-12-27,27,12,4,0,1900-01-01 22:19:52,22,,0,Completed,Bike,Delhi_Gate,Mayur_Vihar,303.0,16.467391304347828,18.4,0,0,Upi
2024-08-14,14,8,2,0,1900-01-01 16:54:34,16,,1,No_Driver_Found,Auto,Mundka,Ashok_Vihar,,,,0,0,No_Payment
2024-11-24,24,11,6,1,1900-01-01 08:55:40,8,,0,Completed,Auto,Panchsheel_Park,Indraprastha,960.0,24.521072796934867,39.15,0,0,Upi
2024-05-16,16,5,3,0,1900-01-01 09:57:56,9,,0,Cancelled_By_Customer,Ebike,Noida_Film_City,Chanakyapuri,,,,0,0,No_Payment
2024-04-04,4,4,3,0,1900-01-01 12:50:59,12,,0,Completed,Bike,Manesar,Green_Park,339.0,9.749784296807592,34.77,0,0,Upi
2024-09-29,29,9,6,1,1900-01-01 16:25:27,16,,1,Completed,Go_Sedan,Chirag_Delhi,Pulbangash,1271.0,35.70224719101123,35.6,1,0,Uber_Wallet
2024-01-23,23,1,1,0,1900-01-01 08:44:59,8,,0,No_Driver_Found,Bike,Paschim_Vihar,Patel_Chowk,,,,0,0,No_Payment
2024-06-05,5,6,2,0,1900-01-01 19:49:45,19,,1,Completed,Go_Sedan,Netaji_Subhash_Place,Shahdara,497.0,28.54681217690982,17.41,1,0,Upi
2024-06-14,14,6,4,0,1900-01-01 11:10:45,11,,0,Completed,Go_Sedan,Kanhaiya_Nagar,Dwarka_Sector_21,894.0,90.3030303030303,9.9,1,0,Cash
2024-11-30,30,11,5,1,1900-01-01 18:20:40,18,,1,Cancelled_By_Driver,Go_Mini,Jor_Bagh,Aiims,,,,0,0,No_Payment
2024-10-27,27,10,6,1,1900-01-01 11:08:39,11,,0,Completed,Ebike,Bhikaji_Cama_Place,Udyog_Vihar_Phase_4,709.0,16.897044804575785,41.96,0,1,Credit_Card
2024-07-03,3,7,2,0,1900-01-01 12:40:16,12,,0,Completed,Premier_Sedan,Kashmere_Gate,New_Delhi_Railway_Station,54.0,2.3978685612788633,22.52,0,0,Upi
2024-09-11,11,9,2,0,1900-01-01 12:46:48,12,,0,Completed,Auto,Noida_Extension,Aya_Nagar,419.0,9.501133786848072,44.1,0,1,Upi
2024-08-29,29,8,3,0,1900-01-01 16:23:13,16,,1,Completed,Premier_Sedan,Rohini_East,Sikanderpur,446.0,10.912649865426964,40.87,0,1,Uber_Wallet
2024-05-15,15,5,2,0,1900-01-01 17:21:37,17,,1,Completed,Go_Mini,Aiims,Basai_Dhankot,236.0,17.83824640967498,13.23,0,0,Credit_Card
2024-07-02,2,7,1,0,1900-01-01 12:38:12,12,,0,Cancelled_By_Driver,Auto,Rohini,Mg_Road,,,,0,0,No_Payment
2024-07-30,30,7,1,0,1900-01-01 17:49:00,17,,1,Cancelled_By_Customer,Go_Sedan,Tis_Hazari,Kaushambi,,,,0,0,No_Payment
2024-01-25,25,1,3,0,1900-01-01 03:47:28,3,,0,Completed,Auto,Ardee_City,Sarojini_Nagar,87.0,20.27972027972028,4.29,0,0,Upi
2024-01-15,15,1,0,0,1900-01-01 14:32:12,14,,1,Cancelled_By_Driver,Uber_Xl,Vasant_Kunj,Khandsa,,,,0,0,No_Payment
2024-04-16,16,4,1,0,1900-01-01 19:00:28,19,,1,Completed,Go_Mini,Dilshad_Garden,Sarai_Kale_Khan,617.0,14.760765550239235,41.8,0,1,Uber_Wallet
2024-09-09,9,9,0,0,1900-01-01 15:28:16,15,,1,Cancelled_By_Driver,Bike,Gtb_Nagar,Huda_City_Centre,,,,0,0,No_Payment
2024-01-28,28,1,6,1,1900-01-01 23:23:08,23,,0,Completed,Bike,Ghitorni,Lajpat_Nagar,969.0,56.89958896065766,17.03,1,0,Debit_Card
2024-09-07,7,9,5,1,1900-01-01 22:13:42,22,,0,Incomplete,Auto,Samaypur_Badli,Ashram,364.0,31.929824561403507,11.4,1,0,Debit_Card
2024-12-28,28,12,5,1,1900-01-01 08:26:53,8,,0,Incomplete,Go_Sedan,Kanhaiya_Nagar,Sonipat,1075.0,1033.6538461538462,1.04,1,0,Upi
2024-11-07,7,11,3,0,1900-01-01 11:28:40,11,,0,Completed,Auto,Bahadurgarh,Cyber_Hub,62.0,1.497584541062802,41.4,0,1,Debit_Card
2024-08-19,19,8,0,0,1900-01-01 17:14:29,17,,1,Cancelled_By_Driver,Auto,India_Gate,Green_Park,,,,0,0,No_Payment
2024-01-13,13,1,5,1,1900-01-01 20:30:24,20,,1,Completed,Premier_Sedan,New_Delhi_Railway_Station,Munirka,854.0,25.05868544600939,34.08,1,0,Upi
2024-05-28,28,5,1,0,1900-01-01 11:40:09,11,,0,Completed,Auto,Ghitorni,Akshardham,427.0,15.443037974683545,27.65,0,0,Upi
2024-06-30,30,6,6,1,1900-01-01 18:30:02,18,,1,Incomplete,Auto,Saket,Chhatarpur,3672.0,272.4035608308605,13.48,1,0,Upi
2024-03-18,18,3,0,0,1900-01-01 19:29:17,19,,1,No_Driver_Found,Ebike,Samaypur_Badli,Mansarovar_Park,,,,0,0,No_Payment
2024-05-25,25,5,5,1,1900-01-01 10:49:00,10,,0,Completed,Ebike,Civil_Lines_Gurgaon,Kaushambi,342.0,8.595124403116362,39.79,0,0,Upi
2024-05-30,30,5,3,0,1900-01-01 12:04:49,12,,0,Cancelled_By_Customer,Premier_Sedan,Manesar,New_Delhi_Railway_Station,,,,0,0,No_Payment
2024-10-18,18,10,4,0,1900-01-01 18:25:38,18,,1,Cancelled_By_Driver,Uber_Xl,Aya_Nagar,Model_Town,,,,0,0,No_Payment
2024-12-22,22,12,6,1,1900-01-01 19:17:33,19,,1,Completed,Go_Mini,Chanakyapuri,Basai_Dhankot,1541.0,48.03615960099751,32.08,1,0,Upi
2024-01-06,6,1,5,1,1900-01-01 17:35:27,17,,1,No_Driver_Found,Bike,Gurgaon_Sector_56,Azadpur,,,,0,0,No_Payment
2024-06-01,1,6,5,1,1900-01-01 20:24:31,20,,1,Completed,Premier_Sedan,Kanhaiya_Nagar,Ardee_City,313.0,146.26168224299064,2.14,1,0,Credit_Card
2024-10-18,18,10,4,0,1900-01-01 08:51:25,8,,0,Completed,Auto,Manesar,Madipur,317.0,8.781163434903046,36.1,0,0,Cash
2024-02-13,13,2,1,0,1900-01-01 05:13:43,5,,0,Completed,Auto,Ashok_Park_Main,Noida_Extension,916.0,106.14136732329084,8.63,1,0,Credit_Card
2024-11-06,6,11,2,0,1900-01-01 02:04:48,2,,0,Cancelled_By_Driver,Auto,Tilak_Nagar,Mundka,,,,0,0,No_Payment
2024-07-17,17,7,2,0,1900-01-01 19:41:31,19,,1,Cancelled_By_Customer,Ebike,Gurgaon_Sector_56,Model_Town,,,,0,0,No_Payment
2024-11-21,21,11,3,0,1900-01-01 10:45:34,10,,0,Incomplete,Go_Sedan,Saket_A_Block,Yamuna_Bank,161.0,8.8170865279299,18.26,0,0,Uber_Wallet
2024-08-27,27,8,1,0,1900-01-01 19:26:59,19,,1,Completed,Bike,Model_Town,Hauz_Rani,363.0,49.38775510204082,7.35,1,0,Upi
2024-07-19,19,7,4,0,1900-01-01 10:12:07,10,,0,Completed,Premier_Sedan,Dwarka_Sector_21,Greater_Noida,449.0,26.7580452920143,16.78,1,0,Cash
2024-10-28,28,10,0,0,1900-01-01 20:21:13,20,,1,Completed,Premier_Sedan,Ina_Market,Faridabad_Sector_15,297.0,9.983193277310924,29.75,0,0,Upi
2024-10-10,10,10,3,0,1900-01-01 19:40:18,19,,1,Cancelled_By_Driver,Ebike,Ashok_Vihar,Vinobapuri,,,,0,0,No_Payment
2024-09-08,8,9,6,1,1900-01-01 07:34:23,7,,0,Completed,Go_Sedan,Seelampur,Narsinghpur,131.0,13.877118644067798,9.44,0,0,Cash
2024-08-27,27,8,1,0,1900-01-01 05:29:24,5,,0,Completed,Auto,Panipat,Ghaziabad,496.0,18.377176732123008,26.99,0,0,Upi
2024-02-19,19,2,0,0,1900-01-01 20:51:01,20,,1,Incomplete,Premier_Sedan,Palam_Vihar,Rohini_West,351.0,46.67553191489362,7.52,1,0,Upi
2024-06-15,15,6,5,1,1900-01-01 17:37:31,17,,1,Completed,Go_Sedan,Moolchand,Iit_Delhi,485.0,10.725342768686422,45.22,0,1,Cash
2024-07-24,24,7,2,0,1900-01-01 15:29:48,15,,1,Cancelled_By_Driver,Premier_Sedan,Mundka,Mandi_House,,,,0,0,No_Payment
2024-04-10,10,4,2,0,1900-01-01 21:27:41,21,,0,Completed,Bike,Faridabad_Sector_15,Sarojini_Nagar,378.0,9.032258064516128,41.85,0,1,Credit_Card
2024-04-24,24,4,2,0,1900-01-01 20:39:44,20,,1,Cancelled_By_Driver,Go_Sedan,Karol_Bagh,New_Colony,,,,0,0,No_Payment
2024-04-20,20,4,5,1,1900-01-01 18:24:38,18,,1,Completed,Bike,Chanakyapuri,Dlf_City_Court,443.0,18.62126944094157,23.79,0,0,Debit_Card
2024-02-28,28,2,2,0,1900-01-01 19:20:33,19,,1,Cancelled_By_Driver,Go_Sedan,Sushant_Lok,Sohna_Road,,,,0,0,No_Payment
2024-02-07,7,2,2,0,1900-01-01 09:59:32,9,,0,No_Driver_Found,Bike,Green_Park,Pitampura,,,,0,0,No_Payment
2024-02-06,6,2,1,0,1900-01-01 19:06:52,19,,1,Incomplete,Bike,Vasant_Kunj,Mansarovar_Park,59.0,6.599552572706935,8.94,0,0,Upi
2024-02-29,29,2,3,0,1900-01-01 20:30:53,20,,1,Completed,Bike,Basai_Dhankot,Manesar,236.0,6.939135548368127,34.01,0,0,Upi
2024-03-25,25,3,0,0,1900-01-01 15:55:35,15,,1,Cancelled_By_Customer,Ebike,Golf_Course_Road,Kashmere_Gate,,,,0,0,No_Payment
2024-01-28,28,1,6,1,1900-01-01 04:19:27,4,,0,Completed,Auto,Paschim_Vihar,Ashok_Vihar,402.0,19.18854415274463,20.95,0,0,Debit_Card
2024-03-02,2,3,5,1,1900-01-01 17:25:22,17,,1,Completed,Auto,Kirti_Nagar,Yamuna_Bank,1299.0,34.97576736672052,37.14,1,0,Cash
2024-06-29,29,6,5,1,1900-01-01 12:04:44,12,,0,Cancelled_By_Driver,Go_Sedan,India_Gate,Janakpuri,,,,0,0,No_Payment
2024-04-04,4,4,3,0,1900-01-01 09:19:51,9,,0,Completed,Auto,Khan_Market,Gurgaon_Sector_56,796.0,44.7442383361439,17.79,1,0,Upi
2024-05-13,13,5,0,0,1900-01-01 16:52:49,16,,1,No_Driver_Found,Auto,Indirapuram,Kherki_Daula_Toll,,,,0,0,No_Payment
2024-06-05,5,6,2,0,1900-01-01 14:35:02,14,,1,Completed,Go_Sedan,Madipur,Moolchand,803.0,20.9005726184279,38.42,0,0,Cash
2024-02-22,22,2,3,0,1900-01-01 14:43:21,14,,1,Completed,Go_Mini,Okhla,Panipat,903.0,21.418406072106265,42.16,0,1,Upi
2024-02-17,17,2,5,1,1900-01-01 22:58:43,22,,0,Completed,Ebike,Kadarpur,Lok_Kalyan_Marg,3833.0,129.0138000673174,29.71,1,0,Uber_Wallet
2024-09-08,8,9,6,1,1900-01-01 16:15:07,16,,1,Completed,Go_Mini,Delhi_Gate,Old_Gurgaon,706.0,15.408118725447403,45.82,0,1,Upi
2024-04-01,1,4,0,0,1900-01-01 17:02:41,17,,1,Completed,Premier_Sedan,Malviya_Nagar,Ashram,1390.0,38.53617965067924,36.07,1,0,Cash
2024-06-04,4,6,1,0,1900-01-01 09:09:30,9,,0,Cancelled_By_Driver,Bike,Hauz_Rani,Subhash_Chowk,,,,0,0,No_Payment
2024-06-23,23,6,6,1,1900-01-01 17:58:58,17,,1,Cancelled_By_Customer,Bike,New_Colony,Rohini_West,,,,0,0,No_Payment
2024-05-12,12,5,6,1,1900-01-01 17:20:52,17,,1,No_Driver_Found,Go_Mini,Noida_Sector_62,Netaji_Subhash_Place,,,,0,0,No_Payment
2024-12-22,22,12,6,1,1900-01-01 06:59:14,6,,0,Completed,Go_Mini,Sohna_Road,Chirag_Delhi,338.0,20.155038759689923,16.77,0,0,Upi
2024-11-09,9,11,5,1,1900-01-01 22:03:01,22,,0,Completed,Go_Mini,Rohini_West,Munirka,529.0,22.032486463973342,24.01,0,0,Uber_Wallet
2024-03-31,31,3,6,1,1900-01-01 11:55:56,11,,0,No_Driver_Found,Auto,Sarojini_Nagar,Netaji_Subhash_Place,,,,0,0,No_Payment
2024-10-17,17,10,3,0,1900-01-01 19:29:17,19,,1,Cancelled_By_Customer,Go_Sedan,Igi_Airport,Palam_Vihar,,,,0,0,No_Payment
2024-08-21,21,8,2,0,1900-01-01 20:16:32,20,,1,No_Driver_Found,Go_Sedan,Greater_Kailash,Civil_Lines_Gurgaon,,,,0,0,No_Payment
2024-12-22,22,12,6,1,1900-01-01 07:41:34,7,,0,Cancelled_By_Driver,Auto,Imt_Manesar,Vatika_Chowk,,,,0,0,No_Payment
2024-09-29,29,9,6,1,1900-01-01 08:53:49,8,,0,Cancelled_By_Driver,Go_Mini,Kaushambi,Rajiv_Nagar,,,,0,0,No_Payment
2024-04-09,9,4,1,0,1900-01-01 13:16:09,13,,0,Cancelled_By_Driver,Bike,Igi_Airport,Golf_Course_Road,,,,0,0,No_Payment
2024-02-12,12,2,0,0,1900-01-01 20:50:41,20,,1,Completed,Go_Sedan,Gtb_Nagar,Delhi_Gate,382.0,114.37125748502994,3.34,1,0,Cash
2024-10-04,4,10,4,0,1900-01-01 08:34:01,8,,0,Completed,Ebike,Moti_Nagar,Azadpur,70.0,1.8153526970954357,38.56,0,0,Upi
2024-02-05,5,2,0,0,1900-01-01 17:49:58,17,,1,Cancelled_By_Driver,Go_Sedan,Seelampur,Malviya_Nagar,,,,0,0,No_Payment
2024-08-17,17,8,5,1,1900-01-01 19:41:21,19,,1,Completed,Uber_Xl,Bahadurgarh,Kashmere_Gate,1075.0,43.949304987735076,24.46,1,0,Upi
2024-05-26,26,5,6,1,1900-01-01 11:06:35,11,,0,No_Driver_Found,Auto,Rohini_East,Rajiv_Nagar,,,,0,0,No_Payment
2024-11-27,27,11,2,0,1900-01-01 19:06:36,19,,1,No_Driver_Found,Go_Mini,Sadar_Bazar_Gurgaon,Inderlok,,,,0,0,No_Payment
2024-08-09,9,8,4,0,1900-01-01 14:37:02,14,,1,Completed,Ebike,Ramesh_Nagar,Sikanderpur,994.0,158.02861685214626,6.29,1,0,Uber_Wallet
2024-03-01,1,3,4,0,1900-01-01 18:34:26,18,,1,Completed,Auto,Iffco_Chowk,Sohna_Road,226.0,4.531782634850612,49.87,0,1,Upi
2024-02-19,19,2,0,0,1900-01-01 21:47:38,21,,0,Cancelled_By_Driver,Go_Sedan,Barakhamba_Road,Botanical_Garden,,,,0,0,No_Payment
2024-08-11,11,8,6,1,1900-01-01 23:07:12,23,,0,Completed,Auto,Ignou_Road,Rohini_East,788.0,108.6896551724138,7.25,1,0,Cash
2024-07-13,13,7,5,1,1900-01-01 09:38:28,9,,0,Cancelled_By_Customer,Bike,Iit_Delhi,Sohna_Road,,,,0,0,No_Payment
2024-03-01,1,3,4,0,1900-01-01 21:26:32,21,,0,No_Driver_Found,Auto,Hauz_Khas,Dlf_Phase_3,,,,0,0,No_Payment
2024-09-18,18,9,2,0,1900-01-01 13:42:06,13,,0,Completed,Auto,Basai_Dhankot,Welcome,802.0,19.705159705159705,40.7,0,1,Upi
2024-03-20,20,3,2,0,1900-01-01 12:09:31,12,,0,Completed,Go_Sedan,Moolchand,Paharganj,2245.0,94.88588334742181,23.66,1,0,Debit_Card
2024-03-17,17,3,6,1,1900-01-01 22:17:22,22,,0,Completed,Go_Mini,Noida_Sector_18,Dwarka_Sector_21,291.0,18.221665623043204,15.97,0,0,Upi
2024-02-10,10,2,5,1,1900-01-01 08:14:27,8,,0,No_Driver_Found,Auto,Udyog_Vihar,Hero_Honda_Chowk,,,,0,0,No_Payment
2024-06-03,3,6,0,0,1900-01-01 16:38:04,16,,1,Completed,Go_Sedan,Ardee_City,Lajpat_Nagar,58.0,3.532277710109622,16.42,0,0,Upi
2024-11-24,24,11,6,1,1900-01-01 01:35:43,1,,0,Completed,Go_Mini,Ramesh_Nagar,Civil_Lines_Gurgaon,223.0,9.079804560260587,24.56,0,0,Upi
2024-04-03,3,4,2,0,1900-01-01 05:44:12,5,,0,No_Driver_Found,Go_Sedan,Golf_Course_Road,Shivaji_Park,,,,0,0,No_Payment
2024-04-18,18,4,3,0,1900-01-01 19:15:17,19,,1,Completed,Premier_Sedan,Vaishali,Kashmere_Gate,384.0,119.25465838509317,3.22,1,0,Upi
2024-12-10,10,12,1,0,1900-01-01 17:47:25,17,,1,Completed,Go_Mini,Rithala,Panipat,71.0,7.222787385554425,9.83,0,0,Upi
2024-12-03,3,12,1,0,1900-01-01 12:42:16,12,,0,Completed,Bike,Udyog_Bhawan,Ghaziabad,53.0,1.560200176626435,33.97,0,0,Upi
2024-05-11,11,5,5,1,1900-01-01 15:23:41,15,,1,Completed,Go_Mini,Dwarka_Mor,Khandsa,214.0,4.776785714285714,44.8,0,1,Credit_Card
2024-06-30,30,6,6,1,1900-01-01 17:56:42,17,,1,Cancelled_By_Driver,Go_Mini,Kherki_Daula_Toll,Bhikaji_Cama_Place,,,,0,0,No_Payment
2024-06-15,15,6,5,1,1900-01-01 14:42:12,14,,1,Cancelled_By_Driver,Ebike,Paharganj,Ashok_Vihar,,,,0,0,No_Payment
2024-09-03,3,9,1,0,1900-01-01 10:33:33,10,,0,Completed,Auto,Nawada,Panipat,562.0,14.117056016076361,39.81,0,0,Debit_Card
2024-12-02,2,12,0,0,1900-01-01 15:46:19,15,,1,Completed,Auto,Rk_Puram,Sultanpur,163.0,3.5106612104242947,46.43,0,1,Uber_Wallet
2024-07-22,22,7,0,0,1900-01-01 17:46:23,17,,1,Completed,Go_Mini,Yamuna_Bank,Sarai_Kale_Khan,154.0,8.360477741585232,18.42,0,0,Cash
2024-10-12,12,10,5,1,1900-01-01 10:29:10,10,,0,Completed,Go_Mini,Vaishali,Cyber_Hub,143.0,10.545722713864306,13.56,0,0,Upi
2024-10-27,27,10,6,1,1900-01-01 18:42:20,18,,1,Completed,Auto,Aya_Nagar,New_Colony,541.0,14.2480905978404,37.97,0,0,Upi
2024-07-25,25,7,3,0,1900-01-01 21:30:01,21,,0,Cancelled_By_Customer,Bike,Mehrauli,India_Gate,,,,0,0,No_Payment
